train_lable,train(l=1),train(l=1.8),train(l=2.2),train(l=2.6),validation_lable,validation(l=1),validation(l=1.8),validation(l=2.2),validation(l=2.6)
4.119362,1.2147822,0.8299826,0.056161217,-0.02544906,1.9755391,1.6993238,0.46032616,0.36980295,0.52958596
-1.9212923,-1.6108155,-0.9983777,-1.5110581,-1.3881551,2.2892747,0.7227605,1.0558454,0.9342219,0.93558836
1.340902,0.81015974,0.3931522,0.5746116,0.41485116,-0.20087226,1.855959,2.2153883,1.7012182,1.1913767
2.7839758,1.1878084,-0.07038112,0.2035694,-0.1368564,-0.80382127,-0.95829564,0.08682197,-0.13321082,-0.289857
-1.9265897,-1.5048398,-0.8803642,-0.57891995,-0.56336176,1.899641,1.4027588,0.9857436,1.0990776,1.0503991
-2.491355,-0.9157416,-0.0141441915,0.14762206,-0.12043873,0.026403874,0.21473299,-0.16400775,0.13586313,-0.11422561
-1.4486766,-1.4003298,-1.4137057,-1.5473536,-1.2331998,2.1225045,0.4215963,0.3471612,0.5980493,0.4518284
-2.7647963,-0.16395885,0.22707117,0.20045619,-0.17582795,-3.297944,0.7636241,-0.1510332,-0.21425298,0.1808428
0.9320627,-1.2083261,-0.75182194,-1.1479279,-1.4592925,0.34377334,0.35282844,-0.056501158,0.06683157,-0.12991835
2.0084007,0.049249966,-0.24500795,-0.301301,-0.16158591,1.0101833,0.66642183,-0.4211299,-0.14976521,-0.22600359
1.9585453,1.3981202,0.5966265,1.0329089,1.6454594,-0.18665634,-0.4983752,0.3708359,0.14708748,-0.118641816
0.92272174,0.6911506,0.9587787,1.2207981,1.2184069,0.033437543,-0.65912414,-0.56062025,-0.6588238,-0.30735406
0.40633067,0.029021736,0.31715792,0.20017655,-0.17835903,-2.0377824,-0.5112095,-0.6771581,0.24165149,-0.140504
1.4192344,0.69346154,0.8330303,0.95135385,0.7075761,-0.825735,-0.52932906,-0.5361828,-0.12393987,-0.07217136
-1.0768514,-1.609133,-0.45661932,-0.5791094,-0.90171146,1.509421,0.39432228,-0.68801117,-0.3780218,-0.027088288
-1.742884,-1.0794423,-0.7503025,-0.78723174,-0.422858,-2.5593798,-0.2285385,0.6320196,0.71495736,0.4915928
1.2203197,1.1491953,0.8349804,1.1414236,1.0553632,-0.3286585,0.16845933,-0.5868475,-0.22081125,-0.19346154
-0.7292343,-0.2752362,0.10683655,0.49129573,0.23456568,0.47463396,1.3399178,0.8118494,0.39100114,0.05955076
6.1007144e-05,0.06321835,0.9899351,0.4546641,0.36063322,1.8135945,1.1659142,0.19514917,0.45109656,0.48302984
-0.7427618,-0.95003206,-0.99696916,-0.93233365,-1.1340946,-0.2724531,0.28349537,0.4380621,0.59504086,0.29237413
-2.4631085,-1.0521379,-1.4472669,-1.5293001,-1.7696666,-0.4964038,-1.4395318,-1.2858062,-1.1131003,-0.98394704
0.74835104,0.29967448,0.33352226,0.717559,0.19237298,0.9655258,0.29860315,0.1812121,0.13723102,-0.09068103
-1.9862732,-1.485215,-0.7961557,-0.8618437,-0.870353,-1.3005191,-0.9502329,-0.82805234,-0.969091,-0.5463149
-1.1852994,0.649784,1.0258187,0.9546652,0.5914265,0.95028573,0.55276626,0.112955995,-0.15200132,0.058149137
-0.9765132,0.39032203,0.6666934,0.5518008,-0.09281102,-2.6148415,-2.4629998,-1.0800612,-0.99013066,-1.2232195
0.94613534,0.37584263,-0.3038619,-0.5145049,-0.36339918,0.49415666,1.3629229,0.7601358,0.7666191,0.77092934
0.4962361,-0.10853694,0.48723224,-0.39046425,0.14453779,0.40569147,0.5298722,0.9310384,0.51229656,0.5976687
1.3083067,-0.027306093,0.8100575,0.78401417,0.62293273,-0.6105366,-0.33401597,-0.17450131,0.19039272,-0.17636813
-0.9388247,-0.71040225,-0.17939511,0.12173712,0.60798234,1.1285487,-0.07342562,-0.328972,0.35319886,0.388309
0.8411388,0.7573709,0.07499767,0.74452555,1.2471502,2.044224,0.87925047,-0.36880675,0.014628353,0.052651398
-0.1484381,1.4304508,0.12561268,0.1138038,-0.02827874,-1.4046495,-0.52454305,0.022218764,-0.33590645,-0.62594223
-1.9632105,-0.5547391,-0.16815753,0.4436153,0.8209363,-1.647946,-0.82869774,-1.0494211,-0.49160528,-0.7001764
-1.1767076,-0.14953287,-0.49167734,-0.81996524,-0.84021336,1.4873236,2.7406347,1.578913,1.5212,1.3833762
3.8611684,2.986989,2.0172389,2.165861,1.9445388,0.8656155,0.8438683,1.454537,1.1121799,0.9593771
-1.313406,-0.7412511,-0.28415388,-0.5168864,0.11510542,-1.5600481,-0.7893327,-0.20103455,-0.20688902,-0.61189896
-0.80555415,-0.5485196,-0.04990213,-0.32927108,0.18033868,0.5994083,1.1270118,0.28970638,0.35086113,0.8796843
-1.5853728,-1.7809331,-0.80334944,-0.75277275,-1.0648903,-1.9266971,-1.6174402,-1.1146809,-0.91165364,-1.3366095
-1.0320472,-1.46161,-0.6810394,-0.25537416,-0.3692492,-2.186738,-0.9426664,-0.7086071,-0.4300835,-0.4602627
1.3999351,2.4191267,2.3622706,2.7450194,2.588934,-0.8044446,-0.5526937,0.20190135,-0.31897646,-0.105788305
-0.8995633,0.26057944,0.56006145,0.91487914,0.46129423,2.0641806,0.70992994,0.23405573,0.021534014,0.12869728
1.9724149,1.4476023,1.0335974,0.98933613,0.4135208,-0.723628,0.09953762,-0.076984555,-0.24894483,-0.25883776
0.29172423,0.656526,1.369629,1.2945321,1.0961425,-0.55004245,-0.4689572,-0.6199518,-0.7236192,-0.15135092
-2.5736878,-2.2015486,-1.4144013,-1.297854,-1.166115,0.00873737,-0.42619127,-0.007350129,-0.08676336,-0.21522918
-0.88565195,-0.47448596,0.11428843,0.20211364,0.0030547013,0.17614576,0.5793641,0.41124892,0.5606558,0.6030651
0.38293454,0.26580054,1.7429311,0.9863801,0.9468418,-1.0039189,0.48606655,0.48219857,0.6400193,0.3932458
0.010084154,1.037394,0.80434406,0.1577458,0.047971413,0.6659607,0.21444172,0.30577484,-0.04232878,0.4687175
1.3602256,2.1722012,1.7889287,1.7104946,1.9900553,0.32921413,-0.21107219,0.06508476,-0.68545634,-0.8052777
-0.7447473,-0.38615906,-0.39211777,-0.27484074,-0.35989693,-1.2827978,-0.9521223,-0.07659369,-0.4702367,-0.37437946
-1.8677039,-1.0621924,-1.1337345,-0.89617497,-0.9326185,0.79591787,-0.04915773,-0.53717905,0.0010400093,-0.13838567
-3.3782425,-1.9822079,-1.1806872,-0.5479729,-0.11403449,1.9131374,0.7025254,0.19515198,-0.18168801,-0.0810568
0.34712866,0.41839448,0.038695354,-0.054560803,-0.013843958,1.3767445,0.115652695,0.6994512,0.661342,0.8904833
-2.7838216,-2.3046494,-1.497203,-1.7887179,-2.258976,-0.87477577,0.07243522,-0.6428046,-0.34321836,-0.7061678
2.5746417,2.4075046,1.5663253,2.033639,1.8075047,0.59308237,0.54684585,0.23377354,0.42864844,0.45823836
1.4689305,1.3631094,1.041788,0.70472705,0.25709742,-0.49218208,-0.39229035,-0.6435795,-0.8478493,-0.51919305
-1.0612712,-1.1161798,-1.1653571,-1.3444351,-0.99273765,-1.3698373,-1.136348,-1.2393408,-0.76232105,-0.8917554
1.8375379,1.316492,1.0553411,1.3866397,1.0067716,-0.55691636,0.18743953,0.0054016826,0.17881986,0.2854984
1.8948663,2.056431,1.4910897,2.1701794,1.3840473,-0.50314873,-0.62873423,0.297381,0.5246608,0.31396002
1.5671163,1.895606,1.485747,1.7146773,2.0362027,0.8683028,0.39522275,0.9909738,0.45890284,0.17685534
-1.9574562,-1.6461256,-0.32319492,-0.14295961,-0.3042482,0.12838337,1.6371387,0.76323515,0.29918024,0.6050782
-2.934299,-2.030754,-1.7030056,-1.4228175,-1.0251416,0.23998535,0.97181284,1.1204861,0.8423514,0.66293013
0.43781316,-0.9266445,-0.059191946,0.03797675,0.20395972,-1.0995344,-0.90389854,-0.16466329,-0.5555589,-0.6722269
-0.6277341,-1.7291825,-0.034841683,-0.13762137,-0.47899476,1.4597304,0.4889157,0.017352706,0.4311227,0.26129007
1.516517,1.2154362,1.3884861,0.94166785,0.73338,-1.7969809,-0.3083129,-0.4712509,-0.1878881,-0.045733236
0.44188607,0.74241453,1.0444274,0.89099014,0.93930036,0.33173937,0.42365336,0.43224907,0.46489903,0.865201
-1.9436812,-0.79132444,-1.1936389,-1.6688306,-1.4767048,-0.0056978837,-0.9943514,-0.44161212,-0.53269494,-0.4624433
0.7349799,-0.3252779,-0.014970138,-0.17663896,0.047498908,-1.8261702,-1.4635143,-0.7457677,-0.63926786,-0.40619928
1.0871378,1.6192379,2.3925607,1.655036,1.3201374,0.6407849,0.62554806,0.39325273,0.34706622,0.5275569
